site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2015-01-01 07:00:00,2015-01-02 07:00:00,24.0,0.034,0.13834060278475277,0.14298572651624666
DK0012R,2015-01-02 07:00:00,2015-01-03 07:00:00,24.0,0.017,0.027528467563688642,0.028438987380117076
DK0012R,2015-01-03 07:00:00,2015-01-04 07:00:00,24.0,0.594,0.03381128327488887,0.033999143208116187
DK0012R,2015-01-04 07:00:00,2015-01-05 07:00:00,24.0,0.61,0.04335786231070746,0.04357762170702206
DK0012R,2015-01-05 07:00:00,2015-01-06 07:00:00,24.0,1.214,0.199631917374134,0.2081071512055396
DK0012R,2015-01-06 07:00:00,2015-01-07 07:00:00,24.0,0.495,0.6629673556613921,0.6323909995782375
DK0012R,2015-01-07 07:00:00,2015-01-08 07:00:00,24.0,0.154,0.14830838859260073,0.1528312680011987
DK0012R,2015-01-08 07:00:00,2015-01-09 07:00:00,24.0,0.044,0.07136281377375117,0.07269534868329754
DK0012R,2015-01-09 07:00:00,2015-01-10 07:00:00,24.0,0.022,0.03371984315499651,0.034372131183892395
DK0012R,2015-01-10 07:00:00,2015-01-11 07:00:00,24.0,0.02,0.01756154330924141,0.017798917104080218
DK0012R,2015-01-11 07:00:00,2015-01-12 07:00:00,24.0,0.099,0.025496641545593623,0.025781938597410792
DK0012R,2015-01-12 07:00:00,2015-01-13 07:00:00,24.0,0.028,0.08280866500496854,0.08411516058206552
DK0012R,2015-01-13 07:00:00,2015-01-14 07:00:00,24.0,0.063,0.14579890440821638,0.146406389030218
DK0012R,2015-01-14 07:00:00,2015-01-15 07:00:00,24.0,0.076,0.21964497082948675,0.21692596489548674
DK0012R,2015-01-15 07:00:00,2015-01-16 07:00:00,24.0,0.084,0.1679368920350074,0.1697738932609557
DK0012R,2015-01-16 07:00:00,2015-01-17 07:00:00,24.0,0.176,0.11184180289149274,0.11297815832018843
DK0012R,2015-01-17 07:00:00,2015-01-18 07:00:00,24.0,0.482,0.24903078898549072,0.24994616130590433
DK0012R,2015-01-18 07:00:00,2015-01-19 07:00:00,24.0,0.428,0.4111983398795127,0.4055723333668708
DK0012R,2015-01-19 07:00:00,2015-01-20 07:00:00,24.0,0.596,1.1446370652341844,1.0262958381462097
DK0012R,2015-01-20 07:00:00,2015-01-21 07:00:00,24.0,0.553,1.5309661399269106,1.4045228606605533
DK0012R,2015-01-21 07:00:00,2015-01-22 07:00:00,24.0,0.198,1.248330662059784,1.1109963092517852
DK0012R,2015-01-22 07:00:00,2015-01-23 07:00:00,24.0,0.143,0.492429569041729,0.4663702490162849
DK0012R,2015-01-23 07:00:00,2015-01-24 07:00:00,24.0,0.092,0.5413269211554527,0.5311687046408653
DK0012R,2015-01-24 07:00:00,2015-01-25 07:00:00,24.0,0.235,0.6444573097029328,0.6244082799363136
DK0012R,2015-01-25 07:00:00,2015-01-26 07:00:00,24.0,0.039,0.08382112380504599,0.08465094275236118
DK0012R,2015-01-26 07:00:00,2015-01-27 07:00:00,24.0,0.048,0.10567410089820613,0.10623695622295133
DK0012R,2015-01-27 07:00:00,2015-01-28 07:00:00,24.0,0.052,0.07209656449347725,0.07238052132189264
DK0012R,2015-01-28 07:00:00,2015-01-29 07:00:00,24.0,0.033,0.1578866295975446,0.15828536181360475
DK0012R,2015-01-29 07:00:00,2015-01-30 07:00:00,24.0,0.043,0.2543465790438651,0.25663679007649415
DK0012R,2015-01-30 07:00:00,2015-01-31 07:00:00,24.0,0.154,0.5903889652061463,0.5778164365172386
DK0012R,2015-01-31 07:00:00,2015-02-01 07:00:00,24.0,0.245,0.3250677143251895,0.3021944201433658
DK0012R,2015-02-01 07:00:00,2015-02-02 07:00:00,24.0,0.142,0.20417562976360312,0.20221750924706453
DK0012R,2015-02-02 07:00:00,2015-02-03 07:00:00,24.0,0.213,0.20483791000246995,0.20462977544903746
DK0012R,2015-02-03 07:00:00,2015-02-04 07:00:00,24.0,0.086,0.2842819107818603,0.284191794579029
DK0012R,2015-02-04 07:00:00,2015-02-05 07:00:00,24.0,0.052,0.5127924416875839,0.5156811888432503
DK0012R,2015-02-05 07:00:00,2015-02-06 07:00:00,24.0,0.077,1.2573937287425996,1.2557368496704102
DK0012R,2015-02-06 07:00:00,2015-02-07 07:00:00,24.0,0.123,0.10683585045427074,0.10733776361852876
DK0012R,2015-02-07 07:00:00,2015-02-08 07:00:00,24.0,0.104,0.04718681087315072,0.047728396207094105
DK0012R,2015-02-08 07:00:00,2015-02-09 07:00:00,24.0,0.045,0.039322874033599985,0.03969493196934451
DK0012R,2015-02-09 07:00:00,2015-02-10 07:00:00,24.0,0.077,0.035475125364959136,0.035991436291634905
DK0012R,2015-02-10 07:00:00,2015-02-11 07:00:00,24.0,0.047,0.04085808460712422,0.04110464394778001
DK0012R,2015-02-11 07:00:00,2015-02-12 07:00:00,24.0,0.009,0.06394615328431119,0.06343419288933266
DK0012R,2015-02-12 07:00:00,2015-02-13 07:00:00,24.0,0.013,0.30714571277976027,0.30545756635189053
DK0012R,2015-02-13 07:00:00,2015-02-14 07:00:00,24.0,0.04,0.9391390758228302,0.9044962125158311
DK0012R,2015-02-14 07:00:00,2015-02-15 07:00:00,24.0,0.374,0.5531726019668578,0.5392220734500884
DK0012R,2015-02-15 07:00:00,2015-02-16 07:00:00,24.0,0.478,1.628255934200287,1.571874208202362
DK0012R,2015-02-16 07:00:00,2015-02-17 07:00:00,24.0,0.705,2.9568650974845894,2.896707295970917
DK0012R,2015-02-17 07:00:00,2015-02-18 07:00:00,24.0,0.317,0.5601666490256786,0.5336415647840499
DK0012R,2015-02-18 07:00:00,2015-02-19 07:00:00,24.0,0.168,0.20326271328330034,0.20232301232337943
DK0012R,2015-02-19 07:00:00,2015-02-20 07:00:00,24.0,0.078,0.3043543454074859,0.3079059320569038
DK0012R,2015-02-20 07:00:00,2015-02-21 07:00:00,24.0,0.017,0.1596098605376481,0.16386346797704687
DK0012R,2015-02-21 07:00:00,2015-02-22 07:00:00,24.0,0.022,0.07217891856253135,0.07325632151991117
DK0012R,2015-02-22 07:00:00,2015-02-23 07:00:00,24.0,0.083,0.22056432852476826,0.21973715530753127
DK0012R,2015-02-23 07:00:00,2015-02-24 07:00:00,24.0,0.073,0.2250573827946185,0.22840856262326237
DK0012R,2015-02-24 07:00:00,2015-02-25 07:00:00,24.0,0.056,0.1441746493792533,0.1486462978422641
DK0012R,2015-02-25 07:00:00,2015-02-26 07:00:00,24.0,0.076,0.13920677519321434,0.14331014042794696
DK0012R,2015-02-26 07:00:00,2015-02-27 07:00:00,24.0,0.388,0.8755683231163025,0.8094553853845596
DK0012R,2015-02-27 07:00:00,2015-02-28 07:00:00,24.0,0.208,0.5633778449159861,0.5394222099012137
DK0012R,2015-02-28 07:00:00,2015-03-01 07:00:00,24.0,0.143,0.46993700750589373,0.47084419961899515
DK0012R,2015-03-01 07:00:00,2015-03-02 07:00:00,24.0,0.061,0.1362470102417468,0.14573081628322593
DK0012R,2015-03-02 07:00:00,2015-03-03 07:00:00,24.0,0.073,0.053135863458514086,0.05420389510929574
DK0012R,2015-03-03 07:00:00,2015-03-04 07:00:00,24.0,0.057,0.056868892759680635,0.0577572858712076
DK0012R,2015-03-04 07:00:00,2015-03-05 07:00:00,24.0,0.058,0.07596123204261053,0.0765920634520053
DK0012R,2015-03-05 07:00:00,2015-03-06 07:00:00,24.0,0.084,0.08077653305888167,0.08181968817710865
DK0012R,2015-03-06 07:00:00,2015-03-07 07:00:00,24.0,0.07,0.11964127313911904,0.12047003101706492
DK0012R,2015-03-07 07:00:00,2015-03-08 07:00:00,24.0,0.432,0.2131155231881141,0.2228233194375037
DK0012R,2015-03-08 07:00:00,2015-03-09 07:00:00,24.0,0.305,0.11433279536992301,0.11658508532345285
DK0012R,2015-03-09 07:00:00,2015-03-10 07:00:00,24.0,0.082,0.15393339568436137,0.156013738746941
DK0012R,2015-03-10 07:00:00,2015-03-11 07:00:00,24.0,0.042,0.06866753477528682,0.06795649573728432
DK0012R,2015-03-11 07:00:00,2015-03-12 07:00:00,24.0,0.093,0.06577076358497132,0.06639298145920028
DK0012R,2015-03-12 07:00:00,2015-03-13 07:00:00,24.0,0.15,0.1461435135650634,0.14799911622285836
DK0012R,2015-03-13 07:00:00,2015-03-14 07:00:00,24.0,0.14,0.1383331843465566,0.14077227542579163
DK0012R,2015-03-14 07:00:00,2015-03-15 07:00:00,24.0,0.145,0.20815189391076558,0.2053854506224393
DK0012R,2015-03-15 07:00:00,2015-03-16 07:00:00,24.0,0.215,0.18894081196010104,0.1895550086927413
DK0012R,2015-03-16 07:00:00,2015-03-17 07:00:00,24.0,0.368,0.6541831959962845,0.6463192306995392
DK0012R,2015-03-17 07:00:00,2015-03-18 07:00:00,24.0,1.2,1.239775218706131,1.2382739042282103
DK0012R,2015-03-18 07:00:00,2015-03-19 07:00:00,24.0,0.895,0.83803012362957,0.8473538022470475
DK0012R,2015-03-19 07:00:00,2015-03-20 07:00:00,24.0,0.881,0.8589084152978659,0.8701303510147333
DK0012R,2015-03-20 07:00:00,2015-03-21 07:00:00,24.0,0.045,0.04367803731024255,0.043713538107573884
DK0012R,2015-03-21 07:00:00,2015-03-22 07:00:00,24.0,0.026,0.059662123525887616,0.06007614493519058
DK0012R,2015-03-22 07:00:00,2015-03-23 07:00:00,24.0,0.138,0.16090247657835474,0.16187703902184955
DK0012R,2015-03-23 07:00:00,2015-03-24 07:00:00,24.0,0.201,0.1447414741933345,0.14560936266005028
DK0012R,2015-03-24 07:00:00,2015-03-25 07:00:00,24.0,0.029,0.13140017623424521,0.13151025686860077
DK0012R,2015-03-25 07:00:00,2015-03-26 07:00:00,24.0,0.24,0.598042775646448,0.5750468939721584
DK0012R,2015-03-26 07:00:00,2015-03-27 07:00:00,24.0,0.097,0.25077208398461337,0.23604287341535082
DK0012R,2015-03-27 07:00:00,2015-03-28 07:00:00,24.0,0.212,0.10131564873784771,0.10148329212248315
DK0012R,2015-03-28 07:00:00,2015-03-29 07:00:00,24.0,0.068,0.07967297957032908,0.08045735158890475
DK0012R,2015-03-29 07:00:00,2015-03-30 07:00:00,24.0,0.034,0.06681860293626773,0.06725747999548902
DK0012R,2015-03-30 07:00:00,2015-03-31 07:00:00,24.0,0.041,0.051873568532317775,0.052111221297085196
DK0012R,2015-03-31 07:00:00,2015-04-01 07:00:00,24.0,0.027,0.08815310125365843,0.0878137933933734
DK0012R,2015-04-01 07:00:00,2015-04-02 07:00:00,24.0,0.033,0.032447400056570645,0.03208982809528698
DK0012R,2015-04-02 07:00:00,2015-04-03 07:00:00,24.0,0.06,0.05321127292007199,0.053363643260002015
DK0012R,2015-04-03 07:00:00,2015-04-04 07:00:00,24.0,0.089,0.07430025260955082,0.07432795876562585
DK0012R,2015-04-04 07:00:00,2015-04-05 07:00:00,24.0,0.081,0.048120298486053835,0.04822208119183769
DK0012R,2015-04-05 07:00:00,2015-04-06 07:00:00,24.0,0.116,0.07571224768608799,0.07564110249042501
DK0012R,2015-04-06 07:00:00,2015-04-07 07:00:00,24.0,0.099,0.09945509889408936,0.09841578644394865
DK0012R,2015-04-07 07:00:00,2015-04-08 07:00:00,24.0,0.045,0.026707974843829765,0.026586247839592278
DK0012R,2015-04-08 07:00:00,2015-04-09 07:00:00,24.0,0.136,0.07613974575996389,0.07619463227152815
DK0012R,2015-04-09 07:00:00,2015-04-10 07:00:00,24.0,0.171,0.06233756046928455,0.062336662200316674
DK0012R,2015-04-10 07:00:00,2015-04-11 07:00:00,24.0,0.228,0.19514929740019138,0.19362441115997722
DK0012R,2015-04-11 07:00:00,2015-04-12 07:00:00,24.0,0.385,0.270584819830656,0.26502452518835656
DK0012R,2015-04-12 07:00:00,2015-04-13 07:00:00,24.0,0.084,0.07099726427718987,0.0709757577392458
DK0012R,2015-04-13 07:00:00,2015-04-14 07:00:00,24.0,0.071,0.03835825561746945,0.03831677133992304
DK0012R,2015-04-14 07:00:00,2015-04-15 07:00:00,24.0,0.044,0.04833353219002476,0.0482298931914567
DK0012R,2015-04-15 07:00:00,2015-04-16 07:00:00,24.0,0.125,0.033818564897626545,0.033816911382079026
DK0012R,2015-04-16 07:00:00,2015-04-17 07:00:00,24.0,0.072,0.0558642790979146,0.055638283210098664
DK0012R,2015-04-17 07:00:00,2015-04-18 07:00:00,24.0,0.1,0.043714423173665896,0.04355590623751271
DK0012R,2015-04-18 07:00:00,2015-04-19 07:00:00,24.0,0.121,0.07481855680227269,0.07478752352148282
DK0012R,2015-04-19 07:00:00,2015-04-20 07:00:00,24.0,0.174,0.049662787947058556,0.049521362423002646
DK0012R,2015-04-20 07:00:00,2015-04-21 07:00:00,24.0,0.149,0.06581977623701085,0.06567008676469316
DK0012R,2015-04-21 07:00:00,2015-04-22 07:00:00,24.0,0.252,0.08839644566774359,0.0882288747674226
DK0012R,2015-04-22 07:00:00,2015-04-23 07:00:00,24.0,0.374,0.07947002911820998,0.07899227616474021
DK0012R,2015-04-23 07:00:00,2015-04-24 07:00:00,24.0,0.038,0.013445662037506578,0.013300523033663483
DK0012R,2015-04-24 07:00:00,2015-04-25 07:00:00,24.0,0.124,0.18255743993774046,0.18134100996121758
DK0012R,2015-04-25 07:00:00,2015-04-26 07:00:00,24.0,0.192,0.12306592876031984,0.12201551369100798
DK0012R,2015-04-26 07:00:00,2015-04-27 07:00:00,24.0,0.07,0.04463173742145291,0.04471025466114271
