site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD,EMEP_noBD,EMEP_BD,MATCH_noBD,MATCH_BD
SE0014R,2019-01-03 00:00:00,2019-01-04 00:00:00,24.0,0.036,0.07074971097301685,0.07389768745660774,0.05050416666666666,0.049354166666666664,0.044077698,0.043973915999999995
SE0014R,2019-01-04 00:00:00,2019-01-05 00:00:00,24.0,0.065,0.08533833874043072,0.08853689840022468,0.041625,0.041825,0.052086208999999994,0.051836638
SE0014R,2019-01-05 00:00:00,2019-01-06 00:00:00,24.0,0.035,0.026559521602541134,0.02754132587604217,0.04724166666666666,0.047825000000000006,0.02338060199999999,0.024480196999999992
SE0014R,2019-01-06 00:00:00,2019-01-07 00:00:00,24.0,0.056,0.0589838768809288,0.06337557978715741,0.08524583333333334,0.07530833333333332,0.136700662,0.14858122999999998
SE0014R,2019-01-07 00:00:00,2019-01-08 00:00:00,24.0,0.13,0.0611123199533298,0.06215540263984346,0.04133333333333333,0.03537083333333333,0.134815289,0.136134803
SE0014R,2019-01-08 00:00:00,2019-01-09 00:00:00,24.0,0.027,0.01633759392013767,0.016411270806696188,0.008925,0.0090125,0.016130687999999994,0.016108449
SE0014R,2019-01-09 00:00:00,2019-01-10 00:00:00,24.0,0.018,0.009377501469068147,0.009459750023605225,0.0,0.0,0.0034544579999999958,0.0034519869999999953
SE0014R,2019-01-10 00:00:00,2019-01-11 00:00:00,24.0,0.079,0.04727725666131818,0.049277471266519206,0.04538333333333333,0.044825000000000004,0.037158898,0.03840428199999999
SE0014R,2019-01-11 00:00:00,2019-01-12 00:00:00,24.0,0.037,0.059867550490349454,0.060421870510913335,0.03938333333333333,0.0407625,0.06386546599999998,0.06459688199999998
SE0014R,2019-01-12 00:00:00,2019-01-13 00:00:00,24.0,0.066,0.0914597133020311,0.09369869204774493,0.1444,0.1435875,0.03367231699999999,0.036054360999999986
SE0014R,2019-01-13 00:00:00,2019-01-14 00:00:00,24.0,0.047,0.06063597396419376,0.061796991963898706,0.06584583333333334,0.06574583333333334,0.021692908999999986,0.02352144899999999
SE0014R,2019-01-14 00:00:00,2019-01-15 00:00:00,24.0,0.025,0.003693669432424863,0.0036795321785937168,4.9999999999999996e-05,4.9999999999999996e-05,0.003390211999999996,0.003358088999999996
SE0014R,2019-01-15 00:00:00,2019-01-16 00:00:00,24.0,0.034,0.02578114531366148,0.025763901549056088,0.002725,0.002716666666666667,0.012268515,0.01226110199999999
SE0014R,2019-01-16 00:00:00,2019-01-17 00:00:00,24.0,0.046,0.029069711641073148,0.028851078795920974,0.007354166666666666,0.0075250000000000004,0.04677355899999999,0.048943097
SE0014R,2019-01-17 00:00:00,2019-01-18 00:00:00,24.0,0.03,0.033190296318978,0.034340933255087504,0.036512499999999996,0.03651666666666667,0.024949686999999995,0.02624449099999999
SE0014R,2019-01-18 00:00:00,2019-01-19 00:00:00,24.0,0.064,0.04238231702882791,0.04233481915693724,0.030812500000000003,0.030904166666666667,0.011183745999999994,0.011146680999999997
SE0014R,2019-01-19 00:00:00,2019-01-20 00:00:00,24.0,0.041,0.12708356809034937,0.1318014156553894,0.04147916666666667,0.039358333333333335,0.17503081399999998,0.176236662
SE0014R,2019-01-20 00:00:00,2019-01-21 00:00:00,24.0,0.094,0.0970899523292295,0.10075005513139063,0.10433333333333333,0.09956666666666665,0.136846451,0.13940393599999998
SE0014R,2019-01-21 00:00:00,2019-01-22 00:00:00,24.0,0.16,0.046115370888132536,0.05202981675348237,0.105,0.10381666666666667,0.05552336999999999,0.059842678
