site,st,ed,dtH,Obs,DEHM_noBD,DEHM_BD
DK0012R,2014-01-01 07:00:00,2014-01-02 07:00:00,24.0,0.523,0.503352530632019,0.4851179497909546
DK0012R,2014-01-02 07:00:00,2014-01-03 07:00:00,24.0,0.284,0.4277266504788398,0.4070540743446349
DK0012R,2014-01-03 07:00:00,2014-01-04 07:00:00,24.0,0.169,0.44422506345510476,0.4311575946140289
DK0012R,2014-01-04 07:00:00,2014-01-05 07:00:00,24.0,0.352,0.6196519900941848,0.598142408440113
DK0012R,2014-01-05 07:00:00,2014-01-06 07:00:00,24.0,0.433,0.38568125302314754,0.3742134425163268
DK0012R,2014-01-06 07:00:00,2014-01-07 07:00:00,24.0,0.118,0.3675519652748107,0.37183148969650265
DK0012R,2014-01-07 07:00:00,2014-01-08 07:00:00,24.0,0.276,0.32765993898630136,0.3432356781888008
DK0012R,2014-01-08 07:00:00,2014-01-09 07:00:00,24.0,0.178,0.25429264482259745,0.24820495551824565
DK0012R,2014-01-09 07:00:00,2014-01-10 07:00:00,24.0,0.116,0.1888334352326392,0.18150169521987428
DK0012R,2014-01-10 07:00:00,2014-01-11 07:00:00,24.0,0.1,0.17317304592311375,0.17141930613517753
DK0012R,2014-01-11 07:00:00,2014-01-12 07:00:00,24.0,0.064,0.11166603863358487,0.1121830626207589
DK0012R,2014-01-12 07:00:00,2014-01-13 07:00:00,24.0,0.111,0.5258178851962089,0.5446166570091248
DK0012R,2014-01-13 07:00:00,2014-01-14 07:00:00,24.0,0.171,0.4407770984458923,0.4301994988393783
DK0012R,2014-01-14 07:00:00,2014-01-15 07:00:00,24.0,0.361,1.024858641462326,0.9888431402730943
DK0012R,2014-01-15 07:00:00,2014-01-16 07:00:00,24.0,0.595,2.219637099208832,2.040731251182556
DK0012R,2014-01-16 07:00:00,2014-01-17 07:00:00,24.0,0.403,2.315753931055069,2.18803494468689
DK0012R,2014-01-17 07:00:00,2014-01-18 07:00:00,24.0,0.948,0.9602346548461914,0.9499704180812835
DK0012R,2014-01-18 07:00:00,2014-01-19 07:00:00,24.0,0.393,1.3248279673671723,1.356540309829712
DK0012R,2014-01-19 07:00:00,2014-01-20 07:00:00,24.0,0.375,1.2158408703041077,1.1738557705402375
DK0012R,2014-01-20 07:00:00,2014-01-21 07:00:00,24.0,0.326,1.6388213791656494,1.5072646603775024
DK0012R,2014-01-22 07:00:00,2014-01-23 07:00:00,24.0,0.133,1.0532843864631654,1.0585465818929671
DK0012R,2014-01-23 07:00:00,2014-01-24 07:00:00,24.0,0.452,1.4560402120780944,1.4117359677314756
DK0012R,2014-01-24 07:00:00,2014-01-25 07:00:00,24.0,0.32,2.0854720055389406,1.9366522894477844
DK0012R,2014-01-25 07:00:00,2014-01-26 07:00:00,24.0,0.25,1.4980785963344572,1.456533305721283
DK0012R,2014-01-26 07:00:00,2014-01-27 07:00:00,24.0,1.245,2.0809520713710783,2.0116261894989016
DK0012R,2014-01-27 07:00:00,2014-01-28 07:00:00,24.0,4.036,1.945514206161499,1.9451690688896182
DK0012R,2014-01-28 07:00:00,2014-01-29 07:00:00,24.0,1.946,2.1202654695796967,2.0797215490341188
DK0012R,2014-01-29 07:00:00,2014-01-30 07:00:00,24.0,1.533,2.26134279876709,2.199428952064514
DK0012R,2014-01-30 07:00:00,2014-01-31 07:00:00,24.0,3.67,3.416814231033326,3.476471135425568
DK0012R,2014-01-31 07:00:00,2014-02-01 07:00:00,24.0,1.945,1.0868797405433654,1.181498594083786
DK0012R,2014-02-01 07:00:00,2014-02-02 07:00:00,24.0,0.968,0.513500027463436,0.543071645746231
DK0012R,2014-02-02 07:00:00,2014-02-03 07:00:00,24.0,0.41,0.7355397420167922,0.7617321689128875
DK0012R,2014-02-03 07:00:00,2014-02-04 07:00:00,24.0,1.134,1.6509673853206632,1.7541955524730684
DK0012R,2014-02-04 07:00:00,2014-02-05 07:00:00,24.0,1.047,1.3688156136941911,1.4346231300878525
DK0012R,2014-02-05 07:00:00,2014-02-06 07:00:00,24.0,1.712,1.181411314973831,1.1843657747888565
DK0012R,2014-02-06 07:00:00,2014-02-07 07:00:00,24.0,0.371,0.4507300200247764,0.4600292950987816
DK0012R,2014-02-07 07:00:00,2014-02-08 07:00:00,24.0,0.224,0.3057811729419231,0.3064743666362762
DK0012R,2014-02-08 07:00:00,2014-02-09 07:00:00,24.0,0.204,0.32679212900042526,0.31710457533717146
DK0012R,2014-02-09 07:00:00,2014-02-10 07:00:00,24.0,0.156,0.3298377902841568,0.33401934705257413
DK0012R,2014-02-10 07:00:00,2014-02-11 07:00:00,24.0,0.548,0.9118377403306962,0.8986515251398087
DK0012R,2014-02-11 07:00:00,2014-02-12 07:00:00,24.0,0.624,0.7149011352515221,0.6867101039290429
DK0012R,2014-02-12 07:00:00,2014-02-13 07:00:00,24.0,0.186,0.4212423934936524,0.4127973055624961
DK0012R,2014-02-13 07:00:00,2014-02-14 07:00:00,24.0,0.246,0.363766595776081,0.37455876494407647
