Time,Case,DK-09,DK-10,DK-11,NL10131,NL10444,NL10633,NL10738,NO0001R,SE0014R,SE0020R,SE0022R
2019-01-01 00:00:00,MATCH_noBD,0.2353,0.2598,0.2724,0.2323,0.3388,0.3053,0.2454,0.1244,0.2092,0.2365,0.1547
2019-01-01 01:00:00,MATCH_noBD,0.2513,0.2473,0.2535,0.2348,0.3543,0.3476,0.2359,0.0763,0.1953,0.2296,0.1463
2019-01-01 02:00:00,MATCH_noBD,0.2682,0.2219,0.2202,0.2494,0.3178,0.3369,0.2644,0.033,0.1793,0.2383,0.1341
2019-01-01 03:00:00,MATCH_noBD,0.2692,0.1868,0.1784,0.2631,0.285,0.2965,0.3024,0.0263,0.1501,0.2528,0.1227
2019-01-01 04:00:00,MATCH_noBD,0.2548,0.1189,0.09,0.2756,0.2794,0.2768,0.2981,0.0263,0.068,0.2502,0.1101
2019-01-01 05:00:00,MATCH_noBD,0.2287,0.0466,0.0398,0.2896,0.2852,0.2777,0.2681,0.0302,0.0376,0.2194,0.0973
2019-01-01 06:00:00,MATCH_noBD,0.163,0.0326,0.0322,0.298,0.2937,0.2877,0.2537,0.0313,0.0343,0.1579,0.0816
2019-01-01 07:00:00,MATCH_noBD,0.0831,0.0298,0.0288,0.2883,0.286,0.2871,0.2573,0.0291,0.0364,0.0778,0.0677
2019-01-01 08:00:00,MATCH_noBD,0.0379,0.0296,0.0265,0.2694,0.272,0.2732,0.2613,0.0289,0.0357,0.0364,0.0558
2019-01-01 09:00:00,MATCH_noBD,0.03,0.0268,0.024,0.2639,0.2849,0.2831,0.2581,0.0277,0.0348,0.031,0.0453
2019-01-01 10:00:00,MATCH_noBD,0.028,0.0256,0.0248,0.2724,0.2873,0.2876,0.2646,0.0294,0.0346,0.0301,0.0386
2019-01-01 11:00:00,MATCH_noBD,0.0257,0.0281,0.028,0.2817,0.2092,0.2046,0.211,0.034,0.0357,0.0287,0.038
2019-01-01 12:00:00,MATCH_noBD,0.0256,0.0316,0.0321,0.2958,0.0988,0.0962,0.0971,0.0381,0.0349,0.0272,0.0384
2019-01-01 13:00:00,MATCH_noBD,0.0283,0.0338,0.0347,0.2672,0.0488,0.0513,0.0411,0.0402,0.0349,0.0276,0.0354
2019-01-01 14:00:00,MATCH_noBD,0.0315,0.0344,0.0352,0.1724,0.0449,0.048,0.0373,0.0384,0.0346,0.0294,0.0307
2019-01-01 15:00:00,MATCH_noBD,0.0334,0.033,0.0341,0.079,0.0485,0.0516,0.0384,0.0335,0.0334,0.0317,0.0252
2019-01-01 16:00:00,MATCH_noBD,0.034,0.031,0.0324,0.0429,0.0526,0.0556,0.04,0.0294,0.0315,0.0334,0.0204
2019-01-01 17:00:00,MATCH_noBD,0.0333,0.0297,0.03,0.0436,0.0607,0.0633,0.0468,0.0278,0.0287,0.0339,0.0175
2019-01-01 18:00:00,MATCH_noBD,0.0325,0.0295,0.0295,0.0489,0.0706,0.072,0.0553,0.029,0.027,0.0322,0.0166
2019-01-01 19:00:00,MATCH_noBD,0.0325,0.0307,0.0333,0.0554,0.0722,0.0737,0.0578,0.0302,0.0266,0.0289,0.0186
2019-01-01 20:00:00,MATCH_noBD,0.0326,0.0347,0.0397,0.0635,0.0702,0.0708,0.0528,0.0315,0.0257,0.026,0.0206
2019-01-01 21:00:00,MATCH_noBD,0.033,0.0393,0.0439,0.0662,0.0734,0.0719,0.0488,0.0324,0.0238,0.0244,0.036
2019-01-01 22:00:00,MATCH_noBD,0.0337,0.0419,0.0442,0.0635,0.081,0.0778,0.051,0.0341,0.0229,0.023,0.0703
2019-01-01 23:00:00,MATCH_noBD,0.0324,0.0438,0.0424,0.0613,0.0878,0.0832,0.0547,0.0363,0.0252,0.0202,0.0798
2019-01-02 00:00:00,MATCH_noBD,0.0326,0.0449,0.04,0.0629,0.091,0.0855,0.0549,0.038,0.0295,0.0171,0.0674
2019-01-02 01:00:00,MATCH_noBD,0.0369,0.0442,0.0383,0.0664,0.0876,0.0828,0.0501,0.0395,0.0325,0.0165,0.056
2019-01-02 02:00:00,MATCH_noBD,0.0422,0.0424,0.0383,0.0686,0.0795,0.0763,0.0436,0.0419,0.0339,0.0179,0.0526
2019-01-02 03:00:00,MATCH_noBD,0.0398,0.041,0.0395,0.0659,0.0716,0.0686,0.0395,0.0427,0.0332,0.0191,0.0504
2019-01-02 04:00:00,MATCH_noBD,0.0397,0.041,0.0416,0.0591,0.066,0.063,0.0387,0.0438,0.0324,0.0194,0.0471
2019-01-02 05:00:00,MATCH_noBD,0.0456,0.042,0.0435,0.0513,0.0653,0.0604,0.0394,0.0423,0.0323,0.0216,0.0469
2019-01-02 06:00:00,MATCH_noBD,0.0501,0.0429,0.0446,0.0468,0.0689,0.062,0.0405,0.039,0.0327,0.0259,0.0469
2019-01-02 07:00:00,MATCH_noBD,0.0521,0.0442,0.0451,0.0458,0.0739,0.0659,0.0431,0.0366,0.0357,0.0307,0.0446
2019-01-02 08:00:00,MATCH_noBD,0.0473,0.0452,0.045,0.0474,0.0787,0.0704,0.0466,0.035,0.0407,0.0323,0.0416
2019-01-02 09:00:00,MATCH_noBD,0.041,0.0461,0.0446,0.0503,0.081,0.0724,0.0491,0.0339,0.0455,0.0298,0.0377
2019-01-02 10:00:00,MATCH_noBD,0.0433,0.0469,0.0447,0.0554,0.0813,0.0727,0.0503,0.0354,0.0499,0.0288,0.0351
2019-01-02 11:00:00,MATCH_noBD,0.0462,0.0488,0.0449,0.0594,0.0805,0.0727,0.0505,0.0382,0.0532,0.0318,0.0341
2019-01-02 12:00:00,MATCH_noBD,0.0461,0.0501,0.0452,0.0603,0.0785,0.0717,0.0504,0.0404,0.0529,0.0343,0.0337
2019-01-02 13:00:00,MATCH_noBD,0.0458,0.0509,0.0462,0.0595,0.0792,0.0728,0.0496,0.0407,0.0517,0.0365,0.0319
2019-01-02 14:00:00,MATCH_noBD,0.0457,0.0511,0.045,0.0596,0.0856,0.0762,0.0477,0.0397,0.0514,0.0379,0.0275
2019-01-02 15:00:00,MATCH_noBD,0.0476,0.0494,0.0413,0.0573,0.0919,0.0803,0.0445,0.0378,0.052,0.0396,0.0225
2019-01-02 16:00:00,MATCH_noBD,0.0511,0.05,0.041,0.0563,0.0959,0.0841,0.0433,0.0418,0.0533,0.0417,0.02
2019-01-02 17:00:00,MATCH_noBD,0.0533,0.0506,0.0421,0.0553,0.1015,0.0875,0.0429,0.0473,0.0539,0.0428,0.0198
2019-01-02 18:00:00,MATCH_noBD,0.054,0.0506,0.0436,0.0549,0.1076,0.0907,0.042,0.052,0.0546,0.0431,0.0211
2019-01-02 19:00:00,MATCH_noBD,0.0536,0.0505,0.047,0.0559,0.1148,0.0962,0.0438,0.0547,0.0564,0.0438,0.0207
2019-01-02 20:00:00,MATCH_noBD,0.0522,0.0493,0.0525,0.0572,0.1172,0.1032,0.0466,0.0562,0.0581,0.0444,0.0188
2019-01-02 21:00:00,MATCH_noBD,0.0502,0.0464,0.0618,0.0594,0.1139,0.1092,0.0507,0.0568,0.0602,0.0451,0.0164
2019-01-02 22:00:00,MATCH_noBD,0.0498,0.0437,0.0711,0.0611,0.111,0.1127,0.056,0.0571,0.0623,0.0479,0.0155
2019-01-02 23:00:00,MATCH_noBD,0.0534,0.0434,0.0759,0.0638,0.1138,0.1159,0.0611,0.0573,0.0645,0.0532,0.0157
2019-01-03 00:00:00,MATCH_noBD,0.0602,0.0461,0.0764,0.0677,0.119,0.1208,0.0651,0.0585,0.0661,0.0556,0.0167
2019-01-03 01:00:00,MATCH_noBD,0.058,0.0513,0.0754,0.0732,0.1243,0.1269,0.0675,0.0611,0.0671,0.0565,0.0178
2019-01-03 02:00:00,MATCH_noBD,0.0521,0.0566,0.074,0.0797,0.1307,0.1329,0.0701,0.0649,0.0683,0.0586,0.0191
2019-01-03 03:00:00,MATCH_noBD,0.0496,0.0614,0.072,0.0864,0.1376,0.1388,0.0735,0.069,0.0687,0.0603,0.0206
2019-01-03 04:00:00,MATCH_noBD,0.0508,0.0637,0.0704,0.0924,0.1418,0.1452,0.0796,0.0753,0.0706,0.0615,0.0223
2019-01-03 05:00:00,MATCH_noBD,0.0536,0.0638,0.0691,0.0971,0.1418,0.149,0.0868,0.0789,0.0739,0.062,0.0236
2019-01-03 06:00:00,MATCH_noBD,0.0576,0.0634,0.0687,0.1018,0.1398,0.1497,0.0935,0.0796,0.0765,0.0609,0.0244
2019-01-03 07:00:00,MATCH_noBD,0.0628,0.0647,0.0702,0.1106,0.1392,0.1469,0.1006,0.0772,0.0798,0.0625,0.0255
2019-01-03 08:00:00,MATCH_noBD,0.0683,0.0675,0.0732,0.1186,0.1387,0.1404,0.1036,0.0743,0.0818,0.0628,0.0269
2019-01-03 09:00:00,MATCH_noBD,0.0737,0.0718,0.0752,0.1194,0.1341,0.1355,0.1053,0.0735,0.0852,0.0617,0.0289
2019-01-03 10:00:00,MATCH_noBD,0.0785,0.0764,0.0751,0.1156,0.1309,0.1289,0.1076,0.0725,0.0903,0.0606,0.031
2019-01-03 11:00:00,MATCH_noBD,0.0834,0.079,0.0752,0.1134,0.131,0.1272,0.1103,0.0716,0.0942,0.0571,0.033
2019-01-03 12:00:00,MATCH_noBD,0.088,0.0796,0.0757,0.1144,0.1333,0.1294,0.1108,0.0716,0.0999,0.0514,0.0348
2019-01-03 13:00:00,MATCH_noBD,0.0918,0.0785,0.0753,0.1151,0.1408,0.1346,0.1112,0.0725,0.0979,0.0489,0.0348
2019-01-03 14:00:00,MATCH_noBD,0.094,0.0759,0.0755,0.1152,0.1527,0.1413,0.111,0.0732,0.0932,0.0483,0.033
